condition_id,t,bu,au,bd,ad,su,sd,sau,sad,du,dd
0xsmoke0004,1770001250,0.49,0.51,0.49,0.51,114.4,316.6,300.0,362.2,1880.8,2228.7
0xsmoke0004,1770001255,0.5,0.52,0.48,0.5,181.4,129.1,457.0,449.3,2120.1,3619.5
0xsmoke0004,1770001260,0.49,0.51,0.49,0.51,176.4,207.3,484.3,203.7,3104.0,4753.0
0xsmoke0004,1770001265,0.59,0.61,0.39,0.41,414.0,101.3,380.0,413.0,4268.5,4887.7
0xsmoke0004,1770001270,0.51,0.53,0.47,0.49,489.7,175.3,284.7,146.3,875.9,2475.2
0xsmoke0004,1770001275,0.53,0.55,0.45,0.47,400.3,57.6,474.0,161.3,1814.9,4245.9
0xsmoke0004,1770001280,0.58,0.6,0.4,0.42,381.4,199.8,258.3,425.6,2107.9,4123.9
0xsmoke0004,1770001285,0.57,0.59,0.41,0.43,260.9,453.4,223.0,387.5,3378.9,1990.6
0xsmoke0004,1770001290,0.6,0.62,0.38,0.4,322.7,291.6,99.8,496.2,4849.7,668.6
0xsmoke0004,1770001295,0.57,0.59,0.41,0.43,289.2,106.6,419.3,244.8,3709.4,4222.5
0xsmoke0004,1770001300,0.58,0.6,0.4,0.42,72.3,420.1,362.3,459.6,1715.6,4033.3
0xsmoke0004,1770001305,0.55,0.57,0.43,0.45,209.8,234.6,200.3,52.6,1542.0,1991.9
0xsmoke0004,1770001310,0.65,0.67,0.33,0.35,394.5,242.1,305.7,178.1,2121.6,3890.2
0xsmoke0004,1770001315,0.63,0.65,0.35,0.37,318.4,240.2,300.7,453.8,1703.3,2835.8
0xsmoke0004,1770001320,0.6,0.62,0.38,0.4,89.1,482.9,274.4,160.4,3921.9,4170.1
0xsmoke0004,1770001325,0.55,0.57,0.43,0.45,462.3,90.0,287.4,384.3,4625.7,3386.5
0xsmoke0004,1770001330,0.61,0.63,0.37,0.39,224.7,307.2,299.7,457.3,4222.0,3817.4
0xsmoke0004,1770001335,0.51,0.53,0.47,0.49,79.8,396.3,258.6,388.3,1832.8,2603.0
0xsmoke0004,1770001340,0.57,0.59,0.41,0.43,65.8,181.0,269.8,433.2,1715.1,4203.8
0xsmoke0004,1770001345,0.63,0.65,0.35,0.37,186.4,299.2,344.3,446.0,4457.6,1625.7
0xsmoke0004,1770001350,0.66,0.68,0.32,0.34,335.7,223.8,399.2,453.9,2656.4,4622.5
0xsmoke0004,1770001355,0.65,0.67,0.33,0.35,124.8,393.9,187.5,313.4,2736.8,1156.0
0xsmoke0004,1770001360,0.67,0.69,0.31,0.33,383.6,115.3,166.9,410.3,4605.0,4415.4
0xsmoke0004,1770001365,0.7,0.72,0.28,0.3,215.3,250.4,129.4,273.2,1539.0,1228.8
0xsmoke0004,1770001370,0.71,0.73,0.27,0.29,78.8,261.7,363.3,343.1,4888.7,4486.1
0xsmoke0004,1770001375,0.72,0.74,0.26,0.28,453.9,250.0,409.5,178.0,2870.2,4909.4
0xsmoke0004,1770001380,0.66,0.68,0.32,0.34,278.1,404.3,190.6,424.0,583.5,1572.2
0xsmoke0004,1770001385,0.76,0.78,0.22,0.24,165.8,475.5,60.8,184.4,3084.8,3663.9
0xsmoke0004,1770001390,0.76,0.78,0.22,0.24,222.5,149.1,433.6,104.9,792.6,1542.1
0xsmoke0004,1770001395,0.81,0.83,0.17,0.19,474.0,378.0,303.8,284.5,3620.4,3319.1
0xsmoke0004,1770001400,0.72,0.74,0.26,0.28,91.7,140.4,402.2,335.5,4087.3,700.2
0xsmoke0004,1770001405,0.76,0.78,0.22,0.24,222.0,466.8,317.5,296.3,4181.3,3314.4
0xsmoke0004,1770001410,0.81,0.83,0.17,0.19,120.9,322.0,210.4,84.0,1099.4,2659.1
0xsmoke0004,1770001415,0.8,0.82,0.18,0.2,394.4,105.1,56.2,498.6,1908.4,2794.1
0xsmoke0004,1770001420,0.76,0.78,0.22,0.24,144.0,231.0,405.4,67.6,4267.9,4956.2
0xsmoke0004,1770001425,0.79,0.81,0.19,0.21,212.0,155.3,132.3,195.5,4332.5,514.7
0xsmoke0004,1770001430,0.85,0.87,0.13,0.15,350.3,58.6,81.3,380.8,3529.3,1910.7
0xsmoke0004,1770001435,0.77,0.79,0.21,0.23,144.6,242.1,101.8,340.6,891.6,1307.7
0xsmoke0004,1770001440,0.84,0.86,0.14,0.16,275.1,347.8,380.3,322.9,1389.9,3643.2
0xsmoke0004,1770001445,0.8,0.82,0.18,0.2,171.4,251.7,101.5,97.7,3435.2,3838.8
0xsmoke0004,1770001450,0.93,0.95,0.05,0.07,225.4,143.4,284.7,311.2,4701.2,682.6
0xsmoke0004,1770001455,0.85,0.87,0.13,0.15,495.8,205.8,376.6,421.2,3430.1,1800.1
0xsmoke0004,1770001460,0.93,0.95,0.05,0.07,444.6,98.2,266.0,60.2,4302.3,4003.2
0xsmoke0004,1770001465,0.91,0.93,0.07,0.09,385.6,361.2,106.8,286.3,3602.1,2009.7
0xsmoke0004,1770001470,0.9,0.92,0.08,0.1,489.2,336.1,275.9,79.7,1045.3,4328.5
0xsmoke0004,1770001475,0.97,0.99,0.01,0.03,425.8,310.1,309.2,288.8,3807.9,1985.9
0xsmoke0004,1770001480,0.97,0.99,0.01,0.03,261.4,347.7,147.3,61.3,898.5,1306.6
0xsmoke0004,1770001485,0.95,0.97,0.03,0.05,372.6,387.5,249.9,96.2,2593.7,4383.4
0xsmoke0004,1770001490,0.94,0.96,0.04,0.06,334.3,218.4,117.5,332.0,2682.4,2055.3
0xsmoke0004,1770001495,0.95,0.97,0.03,0.05,363.2,193.1,309.2,166.9,3890.4,2187.3
0xsmoke0004,1770001500,0.92,0.94,0.06,0.08,467.4,373.3,381.3,202.7,4281.5,2235.9
0xsmoke0005,1770001505,0.46,0.48,0.52,0.54,453.2,346.6,424.2,294.8,3798.9,1061.5
0xsmoke0005,1770001510,0.46,0.48,0.52,0.54,410.1,114.1,159.2,308.7,3932.4,1169.8
0xsmoke0005,1770001515,0.52,0.54,0.46,0.48,205.7,497.7,388.7,268.5,2132.2,934.2
0xsmoke0005,1770001520,0.46,0.48,0.52,0.54,333.3,398.1,458.4,214.2,4719.3,1835.9
0xsmoke0005,1770001525,0.53,0.55,0.45,0.47,463.5,119.7,437.4,366.7,3661.0,4281.9
0xsmoke0005,1770001530,0.45,0.47,0.53,0.55,278.0,215.2,439.4,455.5,1222.5,3974.8
0xsmoke0005,1770001535,0.48,0.5,0.5,0.52,132.7,138.7,308.0,175.9,1590.3,943.2
0xsmoke0005,1770001540,0.5,0.52,0.48,0.5,398.3,59.7,267.2,321.3,723.3,1822.9
0xsmoke0005,1770001545,0.47,0.49,0.51,0.53,497.5,432.6,126.4,393.9,2528.9,1267.9
0xsmoke0005,1770001550,0.4,0.42,0.58,0.6,465.3,444.8,226.2,78.5,4552.5,4938.3
0xsmoke0005,1770001555,0.44,0.46,0.54,0.56,151.4,294.7,363.3,267.0,2086.5,1615.0
0xsmoke0005,1770001560,0.46,0.48,0.52,0.54,72.4,164.8,478.9,53.6,3773.6,4050.1
0xsmoke0005,1770001565,0.41,0.43,0.57,0.59,317.9,149.4,350.6,368.5,3805.6,2712.8
0xsmoke0005,1770001570,0.44,0.46,0.54,0.56,439.8,307.6,357.1,173.7,4746.3,3403.1
0xsmoke0005,1770001575,0.4,0.42,0.58,0.6,179.9,492.1,97.4,288.7,997.1,1354.0
0xsmoke0005,1770001580,0.41,0.43,0.57,0.59,79.7,222.2,136.2,432.6,870.7,2014.6
0xsmoke0005,1770001585,0.48,0.5,0.5,0.52,359.1,366.5,496.0,60.5,3491.7,3852.3
0xsmoke0005,1770001590,0.44,0.46,0.54,0.56,371.3,82.5,87.8,397.8,3253.0,1682.0
0xsmoke0005,1770001595,0.39,0.41,0.59,0.61,290.1,90.7,386.8,203.3,4133.7,930.0
0xsmoke0005,1770001600,0.42,0.44,0.56,0.58,94.9,401.2,302.0,155.6,4832.8,3569.0
0xsmoke0005,1770001605,0.43,0.45,0.55,0.57,434.9,221.0,474.1,183.7,4929.6,781.2
0xsmoke0005,1770001610,0.42,0.44,0.56,0.58,181.1,240.8,336.3,70.6,1505.9,968.1
0xsmoke0005,1770001615,0.36,0.38,0.62,0.64,149.6,274.2,197.8,156.3,4708.3,2783.7
0xsmoke0005,1770001620,0.42,0.44,0.56,0.58,367.0,419.5,168.4,85.4,2602.6,1265.0
0xsmoke0005,1770001625,0.42,0.44,0.56,0.58,463.9,332.0,236.5,111.4,3925.6,2898.5
0xsmoke0005,1770001630,0.43,0.45,0.55,0.57,492.0,477.9,467.2,422.0,2892.1,1852.0
0xsmoke0005,1770001635,0.45,0.47,0.53,0.55,118.1,327.6,79.7,56.1,3719.8,2042.2
0xsmoke0005,1770001640,0.46,0.48,0.52,0.54,401.0,425.9,327.1,431.0,3464.9,4672.8
0xsmoke0005,1770001645,0.39,0.41,0.59,0.61,69.5,170.4,225.0,163.5,1296.0,4430.6
0xsmoke0005,1770001650,0.35,0.37,0.63,0.65,131.8,392.1,150.5,166.3,4853.6,3931.9
0xsmoke0005,1770001655,0.32,0.34,0.66,0.68,111.3,171.1,491.5,406.0,814.5,3680.8
0xsmoke0005,1770001660,0.3,0.32,0.68,0.7,374.0,183.0,108.6,58.9,1830.6,4371.5
0xsmoke0005,1770001665,0.29,0.31,0.69,0.71,357.4,386.5,137.6,209.4,4546.5,4938.3
0xsmoke0005,1770001670,0.31,0.33,0.67,0.69,399.2,470.1,498.7,183.1,3443.3,2254.9
0xsmoke0005,1770001675,0.21,0.23,0.77,0.79,257.9,175.3,58.6,394.9,3631.9,4282.7
0xsmoke0005,1770001680,0.24,0.26,0.74,0.76,156.7,318.3,471.5,262.3,1403.7,3176.1
0xsmoke0005,1770001685,0.21,0.23,0.77,0.79,440.6,454.5,234.7,168.0,4417.6,4046.4
0xsmoke0005,1770001690,0.25,0.27,0.73,0.75,226.1,178.8,158.1,441.8,4637.4,2152.2
0xsmoke0005,1770001695,0.28,0.3,0.7,0.72,251.6,304.9,149.6,170.4,1699.9,1670.3
0xsmoke0005,1770001700,0.21,0.23,0.77,0.79,95.2,401.2,128.7,249.8,3388.2,1121.1
0xsmoke0005,1770001705,0.19,0.21,0.79,0.81,303.4,297.6,451.6,403.3,1044.1,4249.5
0xsmoke0005,1770001710,0.16,0.18,0.82,0.84,355.2,122.0,262.4,365.0,4088.5,4126.2
0xsmoke0005,1770001715,0.14,0.16,0.84,0.86,424.7,305.8,350.9,433.2,2324.6,4638.4
0xsmoke0005,1770001720,0.18,0.2,0.8,0.82,413.5,221.0,287.7,127.9,3917.2,4509.2
0xsmoke0005,1770001725,0.16,0.18,0.82,0.84,385.1,362.4,66.4,462.6,2656.2,1711.3
0xsmoke0005,1770001730,0.17,0.19,0.81,0.83,401.8,202.0,281.1,137.6,3231.5,2287.6
0xsmoke0005,1770001735,0.12,0.14,0.86,0.88,349.8,374.8,163.0,78.7,4459.8,4710.4
0xsmoke0005,1770001740,0.13,0.15,0.85,0.87,464.8,367.8,322.6,238.6,2100.2,2703.5
0xsmoke0005,1770001745,0.19,0.21,0.79,0.81,242.5,278.4,64.0,227.1,1780.1,3353.7
0xsmoke0005,1770001750,0.09,0.11,0.89,0.91,326.5,348.8,326.3,165.3,2193.3,4298.9
0xsmoke0005,1770001755,0.13,0.15,0.85,0.87,131.5,54.8,482.7,436.8,3234.2,4176.1
0xsmoke0005,1770001760,0.12,0.14,0.86,0.88,457.2,159.5,249.9,351.8,1470.3,3716.7
0xsmoke0005,1770001765,0.09,0.11,0.89,0.91,369.5,411.9,240.9,495.6,3341.2,3904.6
0xsmoke0005,1770001770,0.09,0.11,0.89,0.91,100.8,370.2,474.4,332.7,4607.8,766.3
0xsmoke0005,1770001775,0.07,0.09,0.91,0.93,444.8,333.0,243.3,367.2,1597.6,3504.4
0xsmoke0005,1770001780,0.1,0.12,0.88,0.9,293.0,167.0,50.9,138.1,4252.0,1455.2
0xsmoke0005,1770001785,0.06,0.08,0.92,0.94,161.0,283.6,313.8,444.7,4346.4,4859.3
0xsmoke0005,1770001790,0.04,0.06,0.94,0.96,252.6,113.8,480.1,152.9,3299.5,1690.1
0xsmoke0005,1770001795,0.01,0.03,0.97,0.99,140.3,239.4,148.9,437.3,3287.4,3338.7
0xsmoke0005,1770001800,0.01,0.03,0.97,0.99,129.4,435.8,394.1,380.5,4987.1,3017.9
0xsmoke0006,1770001805,0.47,0.49,0.51,0.53,324.3,179.3,280.8,256.7,3035.9,4646.2
0xsmoke0006,1770001810,0.52,0.54,0.46,0.48,236.8,417.8,437.2,398.3,2981.2,4547.1
0xsmoke0006,1770001815,0.44,0.46,0.54,0.56,97.7,172.5,345.9,220.6,2402.7,2309.9
0xsmoke0006,1770001820,0.52,0.54,0.46,0.48,92.1,72.1,352.6,195.8,2555.9,4708.4
0xsmoke0006,1770001825,0.51,0.53,0.47,0.49,414.8,393.0,479.2,80.1,2228.6,4773.3
0xsmoke0006,1770001830,0.55,0.57,0.43,0.45,476.5,133.2,77.1,453.0,2350.6,2787.2
0xsmoke0006,1770001835,0.49,0.51,0.49,0.51,148.7,485.7,228.4,161.3,1551.7,2833.0
0xsmoke0006,1770001840,0.58,0.6,0.4,0.42,448.7,72.9,69.8,118.8,3225.5,4016.1
0xsmoke0006,1770001845,0.49,0.51,0.49,0.51,326.2,339.1,58.7,160.8,4989.9,1988.5
0xsmoke0006,1770001850,0.56,0.58,0.42,0.44,271.5,150.2,51.1,147.9,1946.8,2476.9
0xsmoke0006,1770001855,0.58,0.6,0.4,0.42,296.8,263.4,64.8,170.1,4829.1,623.4
0xsmoke0006,1770001860,0.53,0.55,0.45,0.47,264.4,368.1,199.6,216.6,2825.5,4593.5
0xsmoke0006,1770001865,0.58,0.6,0.4,0.42,88.6,67.2,446.7,191.2,1037.9,3183.9
0xsmoke0006,1770001870,0.6,0.62,0.38,0.4,319.8,118.3,232.6,169.9,574.6,4845.6
0xsmoke0006,1770001875,0.52,0.54,0.46,0.48,110.6,448.2,493.3,417.2,1641.4,1357.4
0xsmoke0006,1770001880,0.59,0.61,0.39,0.41,312.6,445.3,485.3,459.7,2039.4,3135.2
0xsmoke0006,1770001885,0.53,0.55,0.45,0.47,283.5,81.8,100.1,104.9,1856.4,1893.6
0xsmoke0006,1770001890,0.56,0.58,0.42,0.44,84.2,100.0,345.3,352.8,3697.0,3740.6
0xsmoke0006,1770001895,0.6,0.62,0.38,0.4,298.7,383.6,86.7,145.3,3836.5,1366.5
0xsmoke0006,1770001900,0.61,0.63,0.37,0.39,167.1,244.1,425.4,347.3,2503.3,1730.9
0xsmoke0006,1770001905,0.64,0.66,0.34,0.36,345.7,248.0,441.2,361.6,4912.6,3489.7
0xsmoke0006,1770001910,0.59,0.61,0.39,0.41,297.7,369.5,429.1,90.7,2634.0,3225.2
0xsmoke0006,1770001915,0.56,0.58,0.42,0.44,405.2,372.0,471.3,217.4,2611.2,4603.5
0xsmoke0006,1770001920,0.59,0.61,0.39,0.41,425.5,239.6,202.0,174.8,1460.7,2441.4
0xsmoke0006,1770001925,0.54,0.56,0.44,0.46,422.6,488.5,93.8,74.7,516.8,4694.3
0xsmoke0006,1770001930,0.57,0.59,0.41,0.43,356.1,186.7,139.2,160.9,3603.5,580.9
0xsmoke0006,1770001935,0.5,0.52,0.48,0.5,305.5,156.0,143.8,344.6,3332.0,1931.5
0xsmoke0006,1770001940,0.59,0.61,0.39,0.41,258.5,459.7,292.2,428.0,3383.8,3029.5
0xsmoke0006,1770001945,0.65,0.67,0.33,0.35,356.3,271.2,376.7,131.9,1950.4,4429.3
0xsmoke0006,1770001950,0.62,0.64,0.36,0.38,429.4,472.1,310.3,95.8,3906.2,3496.4
0xsmoke0006,1770001955,0.67,0.69,0.31,0.33,438.3,267.2,75.7,80.6,1527.5,3244.2
0xsmoke0006,1770001960,0.63,0.65,0.35,0.37,94.6,60.0,330.1,234.3,2487.3,4193.2
0xsmoke0006,1770001965,0.68,0.7,0.3,0.32,485.3,400.6,51.5,117.7,3142.7,4798.8
0xsmoke0006,1770001970,0.69,0.71,0.29,0.31,281.7,228.4,233.1,170.9,1718.4,1572.6
0xsmoke0006,1770001975,0.65,0.67,0.33,0.35,299.3,250.7,370.8,338.0,4787.6,2028.3
0xsmoke0006,1770001980,0.73,0.75,0.25,0.27,223.1,347.3,412.2,228.6,2507.7,3340.6
0xsmoke0006,1770001985,0.81,0.83,0.17,0.19,289.3,92.7,151.2,330.4,4874.7,4997.1
0xsmoke0006,1770001990,0.75,0.77,0.23,0.25,115.8,283.4,248.6,220.7,3958.1,3693.6
0xsmoke0006,1770001995,0.73,0.75,0.25,0.27,329.7,311.8,354.6,467.5,4760.0,4907.7
0xsmoke0006,1770002000,0.78,0.8,0.2,0.22,97.1,253.3,401.7,182.4,3230.3,748.6
0xsmoke0006,1770002005,0.82,0.84,0.16,0.18,230.1,81.6,240.9,153.6,4378.0,1934.7
0xsmoke0006,1770002010,0.78,0.8,0.2,0.22,410.9,301.9,72.5,147.9,3248.9,1397.1
0xsmoke0006,1770002015,0.7,0.72,0.28,0.3,330.3,272.6,171.1,301.6,3351.9,677.2
0xsmoke0006,1770002020,0.81,0.83,0.17,0.19,188.5,445.4,73.1,206.2,1375.5,3628.1
0xsmoke0006,1770002025,0.78,0.8,0.2,0.22,75.8,438.5,363.2,147.6,4621.2,1818.7
0xsmoke0006,1770002030,0.8,0.82,0.18,0.2,83.7,255.2,277.6,453.5,4264.4,2958.7
0xsmoke0006,1770002035,0.87,0.89,0.11,0.13,243.5,218.9,498.0,356.3,2322.8,2141.7
0xsmoke0006,1770002040,0.85,0.87,0.13,0.15,93.1,417.7,351.9,245.9,3696.5,2290.2
0xsmoke0006,1770002045,0.84,0.86,0.14,0.16,237.6,73.1,89.2,247.6,4212.8,1416.5
0xsmoke0006,1770002050,0.86,0.88,0.12,0.14,490.5,422.4,455.9,353.7,3150.8,3118.3
0xsmoke0006,1770002055,0.79,0.81,0.19,0.21,259.2,212.3,157.4,79.4,2161.1,3964.6
0xsmoke0006,1770002060,0.89,0.91,0.09,0.11,123.8,416.4,68.7,469.0,3433.1,3002.5
0xsmoke0006,1770002065,0.9,0.92,0.08,0.1,421.3,53.1,57.2,284.1,1836.8,2307.0
0xsmoke0006,1770002070,0.87,0.89,0.11,0.13,69.7,492.4,354.9,94.5,3823.7,2898.1
0xsmoke0006,1770002075,0.93,0.95,0.05,0.07,382.0,496.1,103.3,498.3,2645.9,1404.2
0xsmoke0006,1770002080,0.91,0.93,0.07,0.09,285.9,80.0,371.7,274.0,4165.7,709.1
0xsmoke0006,1770002085,0.89,0.91,0.09,0.11,451.8,53.7,264.6,104.7,2882.4,901.4
0xsmoke0006,1770002090,0.94,0.96,0.04,0.06,132.6,350.7,344.1,194.4,1465.1,4618.6
0xsmoke0006,1770002095,0.97,0.99,0.01,0.03,164.4,197.0,312.9,216.1,1001.1,3066.5
0xsmoke0006,1770002100,0.97,0.99,0.01,0.03,367.2,270.3,188.1,54.6,2897.6,3328.4
0xsmoke0007,1770002105,0.54,0.56,0.44,0.46,481.6,141.0,416.3,373.5,4547.0,4660.5
0xsmoke0007,1770002110,0.54,0.56,0.44,0.46,464.8,231.5,355.6,478.8,3179.1,3123.2
0xsmoke0007,1770002115,0.48,0.5,0.5,0.52,318.5,158.5,224.7,220.0,4880.1,3370.1
0xsmoke0007,1770002120,0.45,0.47,0.53,0.55,127.7,186.9,444.9,104.1,4789.0,2423.3
0xsmoke0007,1770002125,0.51,0.53,0.47,0.49,281.6,249.5,261.7,240.8,3657.9,1743.3
0xsmoke0007,1770002130,0.55,0.57,0.43,0.45,245.5,89.7,251.3,272.5,4029.5,990.7
0xsmoke0007,1770002135,0.53,0.55,0.45,0.47,401.3,202.2,426.3,373.3,687.7,2233.8
0xsmoke0007,1770002140,0.52,0.54,0.46,0.48,286.9,352.8,495.5,353.9,2957.2,4307.5
0xsmoke0007,1770002145,0.51,0.53,0.47,0.49,54.7,172.6,317.6,476.7,3232.1,1776.7
0xsmoke0007,1770002150,0.48,0.5,0.5,0.52,230.1,152.5,298.8,204.8,1002.0,3707.5
0xsmoke0007,1770002155,0.5,0.52,0.48,0.5,487.5,111.6,459.7,408.7,1638.9,2656.7
0xsmoke0007,1770002160,0.55,0.57,0.43,0.45,191.7,98.4,426.7,124.1,2708.2,2469.7
0xsmoke0007,1770002165,0.55,0.57,0.43,0.45,301.5,241.0,489.6,208.6,3769.2,1552.8
0xsmoke0007,1770002170,0.56,0.58,0.42,0.44,388.1,422.7,268.1,150.0,3343.9,4596.0
0xsmoke0007,1770002175,0.59,0.61,0.39,0.41,59.1,133.2,469.8,52.7,742.4,942.5
0xsmoke0007,1770002180,0.57,0.59,0.41,0.43,222.5,361.2,367.6,245.3,3795.7,2575.5
0xsmoke0007,1770002185,0.55,0.57,0.43,0.45,188.1,50.9,317.0,169.5,1738.2,4454.6
0xsmoke0007,1770002190,0.66,0.68,0.32,0.34,96.1,333.7,292.3,75.9,2070.1,3250.4
0xsmoke0007,1770002195,0.58,0.6,0.4,0.42,493.8,409.5,276.9,462.0,656.3,1510.4
0xsmoke0007,1770002200,0.61,0.63,0.37,0.39,278.9,126.6,306.5,378.6,3215.4,706.5
0xsmoke0007,1770002205,0.61,0.63,0.37,0.39,233.2,57.3,87.8,339.2,2473.0,884.8
0xsmoke0007,1770002210,0.6,0.62,0.38,0.4,215.8,447.4,324.2,329.4,2408.1,3524.0
0xsmoke0007,1770002215,0.49,0.51,0.49,0.51,165.8,443.7,141.7,223.7,3851.2,1985.0
0xsmoke0007,1770002220,0.64,0.66,0.34,0.36,459.1,142.9,158.5,449.0,1738.6,1987.7
0xsmoke0007,1770002225,0.55,0.57,0.43,0.45,194.5,498.6,419.6,431.0,1515.5,1476.8
0xsmoke0007,1770002230,0.54,0.56,0.44,0.46,422.0,151.0,142.7,159.6,1119.3,2395.4
0xsmoke0007,1770002235,0.54,0.56,0.44,0.46,332.7,74.9,136.5,102.7,1715.0,1336.0
0xsmoke0007,1770002240,0.51,0.53,0.47,0.49,218.0,112.5,349.9,487.8,4074.9,3416.9
0xsmoke0007,1770002245,0.58,0.6,0.4,0.42,231.5,186.0,412.8,411.5,2702.3,4378.7
0xsmoke0007,1770002250,0.61,0.63,0.37,0.39,358.5,170.9,158.7,152.5,4606.3,4101.1
0xsmoke0007,1770002255,0.65,0.67,0.33,0.35,420.2,412.2,246.2,394.5,1249.9,3451.0
0xsmoke0007,1770002260,0.7,0.72,0.28,0.3,484.6,445.8,124.2,395.9,4206.4,689.0
0xsmoke0007,1770002265,0.72,0.74,0.26,0.28,239.0,328.4,448.9,375.3,1450.2,2996.2
0xsmoke0007,1770002270,0.69,0.71,0.29,0.31,55.1,109.3,211.8,130.1,1567.7,3542.5
0xsmoke0007,1770002275,0.79,0.81,0.19,0.21,256.1,340.7,392.6,352.8,3456.6,505.3
0xsmoke0007,1770002280,0.79,0.81,0.19,0.21,122.6,131.2,279.4,314.1,3900.1,1818.2
0xsmoke0007,1770002285,0.77,0.79,0.21,0.23,332.7,429.9,264.7,82.0,554.5,3381.1
0xsmoke0007,1770002290,0.77,0.79,0.21,0.23,248.2,196.7,130.2,263.2,1646.6,4517.4
0xsmoke0007,1770002295,0.73,0.75,0.25,0.27,485.5,437.1,222.6,397.8,3113.2,2596.7
0xsmoke0007,1770002300,0.74,0.76,0.24,0.26,423.9,140.7,457.7,64.4,524.9,2676.5
0xsmoke0007,1770002305,0.8,0.82,0.18,0.2,240.2,265.6,260.7,458.5,4631.9,2057.9
0xsmoke0007,1770002310,0.8,0.82,0.18,0.2,344.3,139.3,230.2,373.1,525.6,3973.2
0xsmoke0007,1770002315,0.72,0.74,0.26,0.28,224.3,161.5,293.0,183.0,4194.9,3157.7
0xsmoke0007,1770002320,0.78,0.8,0.2,0.22,413.5,323.4,109.4,236.3,2703.8,4751.3
0xsmoke0007,1770002325,0.82,0.84,0.16,0.18,251.8,489.6,241.8,422.2,936.3,2272.2
0xsmoke0007,1770002330,0.85,0.87,0.13,0.15,447.8,298.7,148.3,91.5,2394.1,933.8
0xsmoke0007,1770002335,0.87,0.89,0.11,0.13,378.0,189.7,125.4,212.7,1247.7,4297.3
0xsmoke0007,1770002340,0.87,0.89,0.11,0.13,383.4,200.2,377.8,396.9,1107.7,3904.3
0xsmoke0007,1770002345,0.84,0.86,0.14,0.16,305.2,340.2,195.2,128.5,3849.7,4192.1
0xsmoke0007,1770002350,0.8,0.82,0.18,0.2,101.0,208.5,331.7,214.3,4838.1,4061.6
0xsmoke0007,1770002355,0.85,0.87,0.13,0.15,319.8,390.1,477.9,66.0,3087.1,1341.9
0xsmoke0007,1770002360,0.86,0.88,0.12,0.14,154.7,383.7,199.7,343.2,3555.3,4589.7
0xsmoke0007,1770002365,0.87,0.89,0.11,0.13,247.0,360.1,132.1,94.1,3713.3,4580.8
0xsmoke0007,1770002370,0.86,0.88,0.12,0.14,282.5,333.3,378.5,306.2,2133.8,4328.4
0xsmoke0007,1770002375,0.88,0.9,0.1,0.12,456.7,409.7,406.9,425.2,4940.7,4954.4
0xsmoke0007,1770002380,0.92,0.94,0.06,0.08,219.8,379.9,485.6,333.5,615.7,673.5
0xsmoke0007,1770002385,0.96,0.98,0.02,0.04,404.5,449.4,218.8,282.7,2808.7,925.6
0xsmoke0007,1770002390,0.94,0.96,0.04,0.06,285.7,276.9,438.6,131.8,4336.4,1720.7
0xsmoke0007,1770002395,0.92,0.94,0.06,0.08,368.2,115.4,475.9,481.0,4865.0,510.1
0xsmoke0007,1770002400,0.96,0.98,0.02,0.04,352.0,446.0,140.7,105.8,4142.5,1677.7
0xsmoke0008,1770002405,0.52,0.54,0.46,0.48,91.4,340.3,291.1,386.6,4132.0,512.2
0xsmoke0008,1770002410,0.52,0.54,0.46,0.48,445.9,469.9,395.9,222.7,1616.7,4606.1
0xsmoke0008,1770002415,0.52,0.54,0.46,0.48,269.6,364.3,359.8,362.0,3306.2,2788.8
0xsmoke0008,1770002420,0.51,0.53,0.47,0.49,228.1,168.1,459.1,430.7,3730.8,1257.2
0xsmoke0008,1770002425,0.52,0.54,0.46,0.48,465.1,474.3,172.6,333.3,582.7,2271.5
0xsmoke0008,1770002430,0.48,0.5,0.5,0.52,212.5,413.2,460.8,111.7,3596.8,2192.0
0xsmoke0008,1770002435,0.55,0.57,0.43,0.45,207.2,266.8,453.2,394.4,523.3,754.0
0xsmoke0008,1770002440,0.45,0.47,0.53,0.55,300.5,324.6,208.7,424.1,3006.6,3166.7
0xsmoke0008,1770002445,0.59,0.61,0.39,0.41,146.4,111.8,318.8,424.5,1818.8,1859.5
0xsmoke0008,1770002450,0.53,0.55,0.45,0.47,321.4,396.8,106.5,290.8,2928.8,980.4
0xsmoke0008,1770002455,0.55,0.57,0.43,0.45,172.3,139.6,493.5,90.7,2045.4,3283.9
0xsmoke0008,1770002460,0.54,0.56,0.44,0.46,58.1,439.8,157.6,235.4,4588.4,4863.0
0xsmoke0008,1770002465,0.53,0.55,0.45,0.47,235.0,384.9,431.8,138.8,4862.6,956.3
0xsmoke0008,1770002470,0.55,0.57,0.43,0.45,157.6,146.8,111.8,473.9,1077.2,4606.2
0xsmoke0008,1770002475,0.55,0.57,0.43,0.45,198.2,145.2,494.6,91.8,4375.3,1852.0
0xsmoke0008,1770002480,0.53,0.55,0.45,0.47,387.7,168.7,279.5,122.5,2332.3,618.4
0xsmoke0008,1770002485,0.59,0.61,0.39,0.41,317.0,172.3,56.0,472.6,1062.1,1974.8
0xsmoke0008,1770002490,0.6,0.62,0.38,0.4,222.5,230.8,290.1,195.6,1623.9,4036.0
0xsmoke0008,1770002495,0.61,0.63,0.37,0.39,199.4,271.0,173.2,377.0,878.0,1954.1
